tweet,original_sentiment,conllu_parse
"US Apple stores remain open amid coronavirus outbreak, but employees can get unlimited sick leave -",negative,"# text = US Apple stores remain open amid coronavirus outbreak, but employees can get unlimited sick leave -
1	US	US	PROPN	NNP	_	3	compound	_	_
2	Apple	Apple	PROPN	NNP	_	3	compound	_	_
3	stores	store	NOUN	NNS	_	4	nsubj	_	_
4	remain	remain	VERB	VBP	_	0	ROOT	_	_
5	open	open	ADJ	JJ	_	4	acomp	_	_
6	amid	amid	ADP	IN	_	4	prep	_	_
7	coronavirus	coronavirus	NOUN	NN	_	8	compound	_	_
8	outbreak	outbreak	NOUN	NN	_	6	pobj	_	_
9	,	,	PUNCT	,	_	4	punct	_	_
10	but	but	CCONJ	CC	_	4	cc	_	_
11	employees	employee	NOUN	NNS	_	13	nsubj	_	_
12	can	can	AUX	MD	_	13	aux	_	_
13	get	get	VERB	VB	_	4	conj	_	_
14	unlimited	unlimited	ADJ	JJ	_	16	amod	_	_
15	sick	sick	ADJ	JJ	_	16	amod	_	_
16	leave	leave	NOUN	NN	_	13	dobj	_	_
17	-	-	PUNCT	.	_	13	punct	_	_"
'Jeopardy!' and 'Wheel of Fortune' to tape without audiences due to coronavirus,negative,"# text = 'Jeopardy!' and 'Wheel of Fortune' to tape without audiences due to coronavirus
1	'	'	PUNCT	``	_	2	punct	_	_
2	Jeopardy	Jeopardy	PROPN	NNP	_	0	ROOT	_	_
3	!	!	PUNCT	.	_	2	punct	_	_
4	'	'	PUNCT	''	_	2	punct	_	_
5	and	and	CCONJ	CC	_	2	cc	_	_
6	'	'	PUNCT	``	_	7	punct	_	_
7	Wheel	Wheel	PROPN	NNP	_	2	conj	_	_
8	of	of	ADP	IN	_	7	prep	_	_
9	Fortune	Fortune	PROPN	NNP	_	8	pobj	_	_
10	'	'	PUNCT	''	_	7	punct	_	_
11	to	to	ADP	IN	_	2	prep	_	_
12	tape	tape	NOUN	NN	_	11	pobj	_	_
13	without	without	ADP	IN	_	2	prep	_	_
14	audiences	audience	NOUN	NNS	_	13	pobj	_	_
15	due	due	ADJ	JJ	_	14	amod	_	_
16	to	to	ADP	IN	_	15	prep	_	_
17	coronavirus	coronavirus	NOUN	NN	_	16	pobj	_	_"
"#InOtherNews: Singapore lifts #coronavirus alert to SARS level, sparking panic buying",neutral,"# text = #InOtherNews: Singapore lifts #coronavirus alert to SARS level, sparking panic buying
1	#	#	SYM	$	_	2	nmod	_	_
2	InOtherNews	inothernew	NOUN	NNS	_	5	dep	_	_
3	:	:	PUNCT	:	_	5	punct	_	_
4	Singapore	Singapore	PROPN	NNP	_	5	nsubj	_	_
5	lifts	lift	VERB	VBZ	_	0	ROOT	_	_
6	#	#	SYM	$	_	8	compound	_	_
7	coronavirus	coronavirus	NOUN	NN	_	8	compound	_	_
8	alert	alert	NOUN	NN	_	5	dobj	_	_
9	to	to	ADP	IN	_	8	prep	_	_
10	SARS	SARS	PROPN	NNP	_	11	compound	_	_
11	level	level	NOUN	NN	_	9	pobj	_	_
12	,	,	PUNCT	,	_	5	punct	_	_
13	sparking	spark	VERB	VBG	_	5	advcl	_	_
14	panic	panic	NOUN	NN	_	15	compound	_	_
15	buying	buying	NOUN	NN	_	13	dobj	_	_"
Y'all want this corona virus to be like the bird box movie so bad but I'm telling you that movie was trash bro,negative,"# text = Y'all want this corona virus to be like the bird box movie so bad but I'm telling you that movie was trash bro
1	Y'all	Y'all	PROPN	NNP	_	2	nsubj	_	_
2	want	want	VERB	VBP	_	0	ROOT	_	_
3	this	this	DET	DT	_	5	det	_	_
4	corona	corona	NOUN	NN	_	5	compound	_	_
5	virus	virus	NOUN	NN	_	7	nsubj	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	be	be	AUX	VB	_	2	ccomp	_	_
8	like	like	ADP	IN	_	7	prep	_	_
9	the	the	DET	DT	_	12	det	_	_
10	bird	bird	NOUN	NN	_	11	compound	_	_
11	box	box	NOUN	NN	_	12	compound	_	_
12	movie	movie	NOUN	NN	_	8	pobj	_	_
13	so	so	ADV	RB	_	14	advmod	_	_
14	bad	bad	ADJ	JJ	_	7	acomp	_	_
15	but	but	CCONJ	CC	_	2	cc	_	_
16	I	I	PRON	PRP	_	18	nsubj	_	_
17	'm	be	AUX	VBP	_	18	aux	_	_
18	telling	tell	VERB	VBG	_	2	conj	_	_
19	you	you	PRON	PRP	_	18	dobj	_	_
20	that	that	DET	DT	_	21	det	_	_
21	movie	movie	NOUN	NN	_	22	nsubj	_	_
22	was	be	AUX	VBD	_	18	ccomp	_	_
23	trash	trash	NOUN	NN	_	24	compound	_	_
24	bro	bro	NOUN	NN	_	22	attr	_	_"
"I picked the wrong week to get a sinus infection. My doctor's visit started with, ""I don't have the new coronavirus and here is why...""",negative,"# text = I picked the wrong week to get a sinus infection.
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	picked	pick	VERB	VBD	_	0	ROOT	_	_
3	the	the	DET	DT	_	5	det	_	_
4	wrong	wrong	ADJ	JJ	_	5	amod	_	_
5	week	week	NOUN	NN	_	2	dobj	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	get	get	VERB	VB	_	2	advcl	_	_
8	a	a	DET	DT	_	10	det	_	_
9	sinus	sinus	NOUN	NN	_	10	compound	_	_
10	infection	infection	NOUN	NN	_	7	dobj	_	_
11	.	.	PUNCT	.	_	2	punct	_	_

# text = My doctor's visit started with, ""I don't have the new coronavirus and here is why...""
1	My	my	PRON	PRP$	_	2	poss	_	_
2	doctor	doctor	NOUN	NN	_	4	poss	_	_
3	's	's	PART	POS	_	2	case	_	_
4	visit	visit	NOUN	NN	_	5	nsubj	_	_
5	started	start	VERB	VBD	_	0	ROOT	_	_
6	with	with	ADP	IN	_	5	prep	_	_
7	,	,	PUNCT	,	_	5	punct	_	_
8	""	""	PUNCT	``	_	12	punct	_	_
9	I	I	PRON	PRP	_	12	nsubj	_	_
10	do	do	AUX	VBP	_	12	aux	_	_
11	n't	not	PART	RB	_	12	neg	_	_
12	have	have	VERB	VB	_	5	ccomp	_	_
13	the	the	DET	DT	_	15	det	_	_
14	new	new	ADJ	JJ	_	15	amod	_	_
15	coronavirus	coronavirus	NOUN	NN	_	12	dobj	_	_
16	and	and	CCONJ	CC	_	12	cc	_	_
17	here	here	ADV	RB	_	18	advmod	_	_
18	is	be	AUX	VBZ	_	12	conj	_	_
19	why	why	SCONJ	WRB	_	18	nsubj	_	_
20	...	...	PUNCT	:	_	18	punct	_	_
21	""	""	PUNCT	''	_	5	punct	_	_"
Muted 'Coronavirus' on here 2 hours ago... seen 3 tweets since. World's fucked.,negative,"# text = Muted 'Coronavirus' on here 2 hours ago... seen 3 tweets since.
1	Muted	Muted	PROPN	NNP	_	3	amod	_	_
2	'	'	PUNCT	``	_	3	punct	_	_
3	Coronavirus	Coronavirus	PROPN	NNP	_	11	nsubj	_	_
4	'	'	PUNCT	''	_	3	punct	_	_
5	on	on	ADP	IN	_	3	prep	_	_
6	here	here	ADV	RB	_	5	pcomp	_	_
7	2	2	NUM	CD	_	8	nummod	_	_
8	hours	hour	NOUN	NNS	_	9	npadvmod	_	_
9	ago	ago	ADV	RB	_	5	pcomp	_	_
10	...	...	PUNCT	:	_	3	punct	_	_
11	seen	see	VERB	VBN	_	0	ROOT	_	_
12	3	3	NUM	CD	_	13	nummod	_	_
13	tweets	tweet	NOUN	NNS	_	11	dobj	_	_
14	since	since	ADV	RB	_	11	advmod	_	_
15	.	.	PUNCT	.	_	11	punct	_	_

# text = World's fucked.
1	World	World	PROPN	NNP	_	3	nsubj	_	_
2	's	's	PART	POS	_	1	case	_	_
3	fucked	fuck	VERB	VBN	_	0	ROOT	_	_
4	.	.	PUNCT	.	_	3	punct	_	_"
"I wish we treated gun violence, mental health, and drug addiction with the same seriousness as we do the #Coronavirus.",negative,"# text = I wish we treated gun violence, mental health, and drug addiction with the same seriousness as we do the #Coronavirus.
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	wish	wish	VERB	VBP	_	0	ROOT	_	_
3	we	we	PRON	PRP	_	4	nsubj	_	_
4	treated	treat	VERB	VBD	_	2	ccomp	_	_
5	gun	gun	NOUN	NN	_	6	compound	_	_
6	violence	violence	NOUN	NN	_	4	dobj	_	_
7	,	,	PUNCT	,	_	6	punct	_	_
8	mental	mental	ADJ	JJ	_	9	amod	_	_
9	health	health	NOUN	NN	_	6	conj	_	_
10	,	,	PUNCT	,	_	9	punct	_	_
11	and	and	CCONJ	CC	_	9	cc	_	_
12	drug	drug	NOUN	NN	_	13	compound	_	_
13	addiction	addiction	NOUN	NN	_	9	conj	_	_
14	with	with	ADP	IN	_	4	prep	_	_
15	the	the	DET	DT	_	17	det	_	_
16	same	same	ADJ	JJ	_	17	amod	_	_
17	seriousness	seriousness	NOUN	NN	_	14	pobj	_	_
18	as	as	SCONJ	IN	_	20	mark	_	_
19	we	we	PRON	PRP	_	20	nsubj	_	_
20	do	do	VERB	VBP	_	17	advcl	_	_
21	the	the	DET	DT	_	23	det	_	_
22	#	#	SYM	$	_	23	nmod	_	_
23	Coronavirus	Coronavirus	PROPN	NNP	_	20	dobj	_	_
24	.	.	PUNCT	.	_	2	punct	_	_"
GUYS HOLY FUCK I FOUND THE CURE FOR THE CORONAVIRUS,negative,"# text = GUYS HOLY FUCK
1	GUYS	guys	ADJ	JJ	_	3	amod	_	_
2	HOLY	HOLY	PROPN	NNP	_	3	compound	_	_
3	FUCK	fuck	NOUN	NN	_	0	ROOT	_	_

# text = I FOUND THE CURE FOR THE CORONAVIRUS
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	FOUND	find	VERB	VBD	_	0	ROOT	_	_
3	THE	the	DET	DT	_	4	det	_	_
4	CURE	cure	NOUN	NN	_	2	dobj	_	_
5	FOR	for	ADP	IN	_	2	prep	_	_
6	THE	the	DET	DT	_	7	det	_	_
7	CORONAVIRUS	CORONAVIRUS	PROPN	NNP	_	5	pobj	_	_"
The world's only scaly mammal may be the link that facilitated the spread of the coronavirus across China,neutral,"# text = The world's only scaly mammal may be the link that facilitated the spread of the coronavirus across China
1	The	the	DET	DT	_	2	det	_	_
2	world	world	NOUN	NN	_	6	poss	_	_
3	's	's	PART	POS	_	2	case	_	_
4	only	only	ADV	RB	_	6	advmod	_	_
5	scaly	scaly	PROPN	NNP	_	6	compound	_	_
6	mammal	mammal	PROPN	NNP	_	8	nsubj	_	_
7	may	may	AUX	MD	_	8	aux	_	_
8	be	be	AUX	VB	_	0	ROOT	_	_
9	the	the	DET	DT	_	10	det	_	_
10	link	link	NOUN	NN	_	8	attr	_	_
11	that	that	PRON	WDT	_	12	nsubj	_	_
12	facilitated	facilitate	VERB	VBD	_	10	relcl	_	_
13	the	the	DET	DT	_	14	det	_	_
14	spread	spread	NOUN	NN	_	12	dobj	_	_
15	of	of	ADP	IN	_	14	prep	_	_
16	the	the	DET	DT	_	17	det	_	_
17	coronavirus	coronavirus	NOUN	NN	_	15	pobj	_	_
18	across	across	ADP	IN	_	12	prep	_	_
19	China	China	PROPN	NNP	_	18	pobj	_	_"
@1BadassMick @arsenaldan2016 @ViktheViking1 I've got a cold not the coronavirus you eejit.,negative,"# text = @1BadassMick @arsenaldan2016 @ViktheViking1 I've got a cold not the coronavirus you eejit.
1	@1BadassMick	@1BadassMick	PROPN	NNP	_	2	compound	_	_
2	@arsenaldan2016	@arsenaldan2016	X	ADD	_	6	dep	_	_
3	@ViktheViking1	@viktheviking1	NUM	CD	_	2	appos	_	_
4	I	I	PRON	PRP	_	6	nsubj	_	_
5	've	have	AUX	VBP	_	6	aux	_	_
6	got	get	VERB	VBN	_	0	ROOT	_	_
7	a	a	DET	DT	_	8	det	_	_
8	cold	cold	ADJ	JJ	_	6	dobj	_	_
9	not	not	PART	RB	_	11	neg	_	_
10	the	the	DET	DT	_	11	det	_	_
11	coronavirus	coronavirus	NOUN	NN	_	6	dobj	_	_
12	you	you	PRON	PRP	_	13	nsubj	_	_
13	eejit	eejit	ADJ	JJ	_	11	relcl	_	_
14	.	.	PUNCT	.	_	6	punct	_	_"
Doctor who warned about coronavirus reportedly dies,neutral,"# text = Doctor who warned about coronavirus reportedly dies
1	Doctor	Doctor	PROPN	NNP	_	7	nsubj	_	_
2	who	who	PRON	WP	_	3	nsubj	_	_
3	warned	warn	VERB	VBD	_	1	relcl	_	_
4	about	about	ADP	IN	_	3	prep	_	_
5	coronavirus	coronavirus	NOUN	NN	_	4	pobj	_	_
6	reportedly	reportedly	ADV	RB	_	7	advmod	_	_
7	dies	die	VERB	VBZ	_	0	ROOT	_	_"
@GutuObert Polad is already preparing for the Coronavirus!!!!,neutral,"# text = @GutuObert
1	@GutuObert	@gutuobert	X	ADD	_	0	ROOT	_	_

# text = Polad is already preparing for the Coronavirus!!!!
1	Polad	Polad	PROPN	NNP	_	4	nsubj	_	_
2	is	be	AUX	VBZ	_	4	aux	_	_
3	already	already	ADV	RB	_	4	advmod	_	_
4	preparing	prepare	VERB	VBG	_	0	ROOT	_	_
5	for	for	ADP	IN	_	4	prep	_	_
6	the	the	DET	DT	_	7	det	_	_
7	Coronavirus	Coronavirus	PROPN	NNP	_	5	pobj	_	_
8	!	!	PUNCT	.	_	4	punct	_	_
9	!	!	PUNCT	.	_	4	punct	_	_
10	!	!	PUNCT	.	_	4	punct	_	_
11	!	!	PUNCT	.	_	4	punct	_	_"
#WestJet has offered refunds to its customers if they choose to cancel due to the #coronavirus . #AirCanada has not done the same.,negative,"# text = #WestJet has offered refunds to its customers if they choose to cancel due to the #coronavirus .
1	#	#	SYM	$	_	4	punct	_	_
2	WestJet	WestJet	PROPN	NNP	_	4	nsubj	_	_
3	has	have	AUX	VBZ	_	4	aux	_	_
4	offered	offer	VERB	VBN	_	0	ROOT	_	_
5	refunds	refund	NOUN	NNS	_	4	dobj	_	_
6	to	to	ADP	IN	_	4	dative	_	_
7	its	its	PRON	PRP$	_	8	poss	_	_
8	customers	customer	NOUN	NNS	_	6	pobj	_	_
9	if	if	SCONJ	IN	_	11	mark	_	_
10	they	they	PRON	PRP	_	11	nsubj	_	_
11	choose	choose	VERB	VBP	_	4	advcl	_	_
12	to	to	PART	TO	_	13	aux	_	_
13	cancel	cancel	VERB	VB	_	11	xcomp	_	_
14	due	due	ADP	IN	_	13	prep	_	_
15	to	to	ADP	IN	_	14	pcomp	_	_
16	the	the	DET	DT	_	18	det	_	_
17	#	#	SYM	$	_	16	dep	_	_
18	coronavirus	coronavirus	NOUN	NN	_	14	pobj	_	_
19	.	.	PUNCT	.	_	4	punct	_	_

# text = #AirCanada has not done the same.
1	#	#	X	ADD	_	2	nmod	_	_
2	AirCanada	AirCanada	PROPN	NNP	_	5	nsubj	_	_
3	has	have	AUX	VBZ	_	5	aux	_	_
4	not	not	PART	RB	_	5	neg	_	_
5	done	do	VERB	VBN	_	0	ROOT	_	_
6	the	the	DET	DT	_	7	det	_	_
7	same	same	ADJ	JJ	_	5	dobj	_	_
8	.	.	PUNCT	.	_	5	punct	_	_"
Anybody that's sick right now got the corona virus,negative,"# text = Anybody that's sick right now got the corona virus
1	Anybody	anybody	PRON	NN	_	7	nsubj	_	_
2	that	that	PRON	DT	_	3	nsubj	_	_
3	's	be	AUX	VBZ	_	1	relcl	_	_
4	sick	sick	ADJ	JJ	_	3	acomp	_	_
5	right	right	ADV	RB	_	6	advmod	_	_
6	now	now	ADV	RB	_	7	advmod	_	_
7	got	get	VERB	VBD	_	0	ROOT	_	_
8	the	the	DET	DT	_	10	det	_	_
9	corona	corona	PROPN	NNP	_	10	compound	_	_
10	virus	virus	NOUN	NN	_	7	dobj	_	_"
wow ur so edgy cause u aren't scared of the coronavirus do u want a cookie,negative,"# text = wow ur so edgy cause u aren't scared of the coronavirus do u want a cookie
1	wow	wow	INTJ	UH	_	4	intj	_	_
2	ur	ur	INTJ	UH	_	4	nsubj	_	_
3	so	so	ADV	RB	_	4	advmod	_	_
4	edgy	edgy	ADJ	JJ	_	0	ROOT	_	_
5	cause	cause	SCONJ	IN	_	7	mark	_	_
6	u	u	PRON	PRP	_	7	nsubj	_	_
7	are	be	AUX	VBP	_	4	advcl	_	_
8	n't	not	PART	RB	_	7	neg	_	_
9	scared	scared	ADJ	JJ	_	7	acomp	_	_
10	of	of	ADP	IN	_	9	prep	_	_
11	the	the	DET	DT	_	12	det	_	_
12	coronavirus	coronavirus	NOUN	NN	_	10	pobj	_	_
13	do	do	AUX	VBP	_	15	aux	_	_
14	u	u	PRON	PRP	_	15	nsubj	_	_
15	want	want	VERB	VB	_	4	conj	_	_
16	a	a	DET	DT	_	17	det	_	_
17	cookie	cookie	NOUN	NN	_	15	dobj	_	_"
#Cotton News - Coronavirus shadow over cotton exports to China,neutral,"# text = #Cotton News - Coronavirus shadow over cotton exports to China
1	#	#	SYM	$	_	6	meta	_	_
2	Cotton	Cotton	PROPN	NNP	_	5	compound	_	_
3	News	News	PROPN	NNP	_	5	compound	_	_
4	-	-	PUNCT	HYPH	_	5	punct	_	_
5	Coronavirus	Coronavirus	PROPN	NNP	_	6	compound	_	_
6	shadow	shadow	NOUN	NN	_	0	ROOT	_	_
7	over	over	ADP	IN	_	6	prep	_	_
8	cotton	cotton	NOUN	NN	_	9	compound	_	_
9	exports	export	NOUN	NNS	_	7	pobj	_	_
10	to	to	ADP	IN	_	9	prep	_	_
11	China	China	PROPN	NNP	_	10	pobj	_	_"
"Coronavirus: 7 new cases in Singapore, possible new cluster involving church in Paya Lebar",neutral,"# text = Coronavirus: 7 new cases in Singapore, possible new cluster involving church in Paya Lebar
1	Coronavirus	coronavirus	NOUN	NN	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	7	7	NUM	CD	_	5	nummod	_	_
4	new	new	ADJ	JJ	_	5	amod	_	_
5	cases	case	NOUN	NNS	_	1	appos	_	_
6	in	in	ADP	IN	_	5	prep	_	_
7	Singapore	Singapore	PROPN	NNP	_	6	pobj	_	_
8	,	,	PUNCT	,	_	5	punct	_	_
9	possible	possible	ADJ	JJ	_	11	amod	_	_
10	new	new	ADJ	JJ	_	11	amod	_	_
11	cluster	cluster	NOUN	NN	_	5	appos	_	_
12	involving	involve	VERB	VBG	_	11	acl	_	_
13	church	church	NOUN	NN	_	12	dobj	_	_
14	in	in	ADP	IN	_	13	prep	_	_
15	Paya	Paya	PROPN	NNP	_	16	compound	_	_
16	Lebar	Lebar	PROPN	NNP	_	14	pobj	_	_"
Can this #Drtoolz treat coronavirus patient?,neutral,"# text = Can this #Drtoolz treat coronavirus patient?
1	Can	can	AUX	MD	_	5	aux	_	_
2	this	this	DET	DT	_	4	det	_	_
3	#	#	SYM	$	_	4	nmod	_	_
4	Drtoolz	Drtoolz	PROPN	NNP	_	5	nsubj	_	_
5	treat	treat	VERB	VBP	_	0	ROOT	_	_
6	coronavirus	coronavirus	NOUN	NN	_	7	compound	_	_
7	patient	patient	NOUN	NN	_	5	dobj	_	_
8	?	?	PUNCT	.	_	5	punct	_	_"
"Wary of coronavirus, U.S. shoppers skip the fresh produce aisle",negative,"# text = Wary of coronavirus, U.S. shoppers skip the fresh produce aisle
1	Wary	Wary	PROPN	NNP	_	7	advcl	_	_
2	of	of	ADP	IN	_	1	prep	_	_
3	coronavirus	coronavirus	NOUN	NN	_	2	pobj	_	_
4	,	,	PUNCT	,	_	7	punct	_	_
5	U.S.	U.S.	PROPN	NNP	_	6	compound	_	_
6	shoppers	shopper	NOUN	NNS	_	7	nsubj	_	_
7	skip	skip	VERB	VBP	_	0	ROOT	_	_
8	the	the	DET	DT	_	11	det	_	_
9	fresh	fresh	ADJ	JJ	_	11	amod	_	_
10	produce	produce	NOUN	NN	_	11	compound	_	_
11	aisle	aisle	NOUN	NN	_	7	dobj	_	_"
@girlziplocked @HeidiSHecht Coronavirus outbreak fears as Bitcoin slumps over 10% this past week,negative,"# text = @girlziplocked @HeidiSHecht Coronavirus outbreak fears as Bitcoin slumps over 10% this past week
1	@girlziplocked	@girlziplocke	VERB	VBN	_	2	amod	_	_
2	@HeidiSHecht	@heidishecht	NOUN	NN	_	3	compound	_	_
3	Coronavirus	Coronavirus	PROPN	NNP	_	4	compound	_	_
4	outbreak	outbreak	VERB	VBP	_	0	ROOT	_	_
5	fears	fear	NOUN	NNS	_	4	dobj	_	_
6	as	as	SCONJ	IN	_	8	mark	_	_
7	Bitcoin	bitcoin	ADJ	JJ	_	8	nsubj	_	_
8	slumps	slump	NOUN	NNS	_	4	advcl	_	_
9	over	over	ADP	IN	_	10	quantmod	_	_
10	10	10	NUM	CD	_	11	nummod	_	_
11	%	%	NOUN	NN	_	8	npadvmod	_	_
12	this	this	DET	DT	_	14	det	_	_
13	past	past	ADJ	JJ	_	14	amod	_	_
14	week	week	NOUN	NN	_	8	npadvmod	_	_"
This Coronavirus really bout to fuck up our summer,negative,"# text = This Coronavirus really bout to fuck up our summer
1	This	this	DET	DT	_	2	det	_	_
2	Coronavirus	Coronavirus	PROPN	NNP	_	4	nsubj	_	_
3	really	really	ADV	RB	_	4	advmod	_	_
4	bout	bout	ADJ	JJ	_	0	ROOT	_	_
5	to	to	PART	TO	_	6	aux	_	_
6	fuck	fuck	VERB	VB	_	4	xcomp	_	_
7	up	up	ADP	RP	_	6	prt	_	_
8	our	our	PRON	PRP$	_	9	poss	_	_
9	summer	summer	NOUN	NN	_	6	npadvmod	_	_"
@boyci3 Unfortunately work are still expecting us to come in so I don't have much of a choice. Coronavirus central üò,negative,"# text = @boyci3 Unfortunately work are still expecting us to come in
1	@boyci3	@boyci3	PROPN	NNP	_	6	npadvmod	_	_
2	Unfortunately	Unfortunately	PROPN	NNP	_	6	advmod	_	_
3	work	work	NOUN	NN	_	6	nsubj	_	_
4	are	be	AUX	VBP	_	6	aux	_	_
5	still	still	ADV	RB	_	6	advmod	_	_
6	expecting	expect	VERB	VBG	_	0	ROOT	_	_
7	us	we	PRON	PRP	_	9	nsubj	_	_
8	to	to	PART	TO	_	9	aux	_	_
9	come	come	VERB	VB	_	6	ccomp	_	_
10	in	in	ADP	RP	_	9	prt	_	_

# text = so I don't have much of a choice.
1	so	so	ADV	RB	_	5	advmod	_	_
2	I	I	PRON	PRP	_	5	nsubj	_	_
3	do	do	AUX	VBP	_	5	aux	_	_
4	n't	not	PART	RB	_	5	neg	_	_
5	have	have	VERB	VB	_	0	ROOT	_	_
6	much	much	ADJ	JJ	_	5	dobj	_	_
7	of	of	ADP	IN	_	6	prep	_	_
8	a	a	DET	DT	_	9	det	_	_
9	choice	choice	NOUN	NN	_	7	pobj	_	_
10	.	.	PUNCT	.	_	5	punct	_	_

# text = Coronavirus central üò
1	Coronavirus	Coronavirus	PROPN	NNP	_	3	nmod	_	_
2	central	central	ADJ	JJ	_	3	amod	_	_
3	üò	üò	NOUN	NN	_	0	ROOT	_	_"
'Forget about rope lines': Secret Service faces unique challenge of protecting Trump from coronavirus exposure,negative,"# text = 'Forget about rope lines': Secret Service faces unique challenge of protecting Trump from coronavirus exposure
1	'	'	PUNCT	``	_	2	punct	_	_
2	Forget	forget	VERB	VB	_	10	advcl	_	_
3	about	about	ADP	IN	_	2	prep	_	_
4	rope	rope	NOUN	NN	_	5	compound	_	_
5	lines	line	NOUN	NNS	_	3	pobj	_	_
6	'	'	PART	POS	_	5	case	_	_
7	:	:	PUNCT	:	_	10	punct	_	_
8	Secret	Secret	PROPN	NNP	_	9	compound	_	_
9	Service	Service	PROPN	NNP	_	10	nsubj	_	_
10	faces	face	VERB	VBZ	_	0	ROOT	_	_
11	unique	unique	ADJ	JJ	_	12	amod	_	_
12	challenge	challenge	NOUN	NN	_	10	dobj	_	_
13	of	of	ADP	IN	_	12	prep	_	_
14	protecting	protect	VERB	VBG	_	13	pcomp	_	_
15	Trump	Trump	PROPN	NNP	_	14	dobj	_	_
16	from	from	ADP	IN	_	14	prep	_	_
17	coronavirus	coronavirus	NOUN	NN	_	18	compound	_	_
18	exposure	exposure	NOUN	NN	_	16	pobj	_	_"
Mittineague School in West Springfield closed for deep cleaning as precaution against coronavirus,negative,"# text = Mittineague School in West Springfield closed for deep cleaning as precaution against coronavirus
1	Mittineague	Mittineague	PROPN	NNP	_	2	compound	_	_
2	School	School	PROPN	NNP	_	6	nsubj	_	_
3	in	in	ADP	IN	_	2	prep	_	_
4	West	West	PROPN	NNP	_	5	compound	_	_
5	Springfield	Springfield	PROPN	NNP	_	3	pobj	_	_
6	closed	close	VERB	VBD	_	0	ROOT	_	_
7	for	for	ADP	IN	_	6	prep	_	_
8	deep	deep	ADJ	JJ	_	9	amod	_	_
9	cleaning	cleaning	NOUN	NN	_	7	pobj	_	_
10	as	as	ADP	IN	_	6	prep	_	_
11	precaution	precaution	NOUN	NN	_	10	pobj	_	_
12	against	against	ADP	IN	_	11	prep	_	_
13	coronavirus	coronavirus	NOUN	NN	_	12	pobj	_	_"
"There's a whole section dedicated to the corona virus on my schools home page, Shit is going down hill",negative,"# text = There's a whole section dedicated to the corona virus on my schools home page, Shit is going down hill
1	There	there	PRON	EX	_	2	expl	_	_
2	's	be	VERB	VBZ	_	19	ccomp	_	_
3	a	a	DET	DT	_	5	det	_	_
4	whole	whole	ADJ	JJ	_	5	amod	_	_
5	section	section	NOUN	NN	_	2	attr	_	_
6	dedicated	dedicate	VERB	VBN	_	5	acl	_	_
7	to	to	ADP	IN	_	6	prep	_	_
8	the	the	DET	DT	_	10	det	_	_
9	corona	corona	PROPN	NNP	_	10	compound	_	_
10	virus	virus	NOUN	NN	_	7	pobj	_	_
11	on	on	ADP	IN	_	6	prep	_	_
12	my	my	PRON	PRP$	_	13	poss	_	_
13	schools	school	NOUN	NNS	_	11	pobj	_	_
14	home	home	NOUN	NN	_	15	compound	_	_
15	page	page	NOUN	NN	_	6	npadvmod	_	_
16	,	,	PUNCT	,	_	19	punct	_	_
17	Shit	Shit	PROPN	NNP	_	19	nsubj	_	_
18	is	be	AUX	VBZ	_	19	aux	_	_
19	going	go	VERB	VBG	_	0	ROOT	_	_
20	down	down	ADP	IN	_	19	prep	_	_
21	hill	hill	NOUN	NN	_	20	pobj	_	_"
@Politics_Polls He had to cancel his event tonight because of coronavirus so I'm not sure this is a big scoop,negative,"# text = @Politics_Polls He had to cancel his event tonight because of coronavirus
1	@Politics_Polls	@politics_poll	NOUN	NNS	_	3	npadvmod	_	_
2	He	he	PRON	PRP	_	3	nsubj	_	_
3	had	have	VERB	VBD	_	0	ROOT	_	_
4	to	to	PART	TO	_	5	aux	_	_
5	cancel	cancel	VERB	VB	_	3	xcomp	_	_
6	his	his	PRON	PRP$	_	7	poss	_	_
7	event	event	NOUN	NN	_	5	dobj	_	_
8	tonight	tonight	NOUN	NN	_	5	npadvmod	_	_
9	because	because	SCONJ	IN	_	5	prep	_	_
10	of	of	ADP	IN	_	9	pcomp	_	_
11	coronavirus	coronavirus	NOUN	NN	_	9	pobj	_	_

# text = so I'm not sure this is a big scoop
1	so	so	SCONJ	IN	_	3	advmod	_	_
2	I	I	PRON	PRP	_	3	nsubj	_	_
3	'm	be	AUX	VBP	_	0	ROOT	_	_
4	not	not	PART	RB	_	3	neg	_	_
5	sure	sure	ADJ	JJ	_	3	acomp	_	_
6	this	this	PRON	DT	_	7	nsubj	_	_
7	is	be	AUX	VBZ	_	5	ccomp	_	_
8	a	a	DET	DT	_	10	det	_	_
9	big	big	ADJ	JJ	_	10	amod	_	_
10	scoop	scoop	NOUN	NN	_	7	attr	_	_"
